#num-states,num-transitions,type-size,probability-indeterminate,subset,overlap,non-trivial-overlap
10,17,2,0.416698917132498,:dont-know,:dont-know,:dont-know
10,17,2,0.5002701345510127,:dont-know,false,false
10,17,3,0.11073223712384746,:dont-know,false,false
10,17,3,0.2279368666884152,:dont-know,false,false
10,17,3,0.28060574529486565,false,:dont-know,:dont-know
10,17,3,0.33115791498345915,:dont-know,:dont-know,:dont-know
10,17,3,0.4127067705240952,:dont-know,false,false
10,17,3,0.4362107484028532,:dont-know,:dont-know,:dont-know
10,17,3,0.485991677068438,:dont-know,false,false
10,17,3,0.5411223103734354,:dont-know,:dont-know,:dont-know
10,17,4,0.3178398788894417,:dont-know,false,false
10,17,4,0.5002692412485978,true,false,false
10,18,2,0.5844393431797339,true,false,false
10,18,3,0.09842282714732524,:dont-know,:dont-know,:dont-know
10,18,3,0.2946870382797256,:dont-know,false,false
10,18,3,0.42684826007762644,:dont-know,false,false
10,18,4,0.333913106017981,:dont-know,:dont-know,:dont-know
10,18,4,0.3711859095669075,:dont-know,:dont-know,:dont-know
10,18,4,0.41834522513915456,true,:dont-know,:dont-know
10,19,2,0.13785819246058886,:dont-know,:dont-know,:dont-know
10,19,2,0.41155879755677366,:dont-know,:dont-know,:dont-know
10,19,2,0.4771589684750217,:dont-know,false,false
10,19,2,0.4827759780016862,:dont-know,:dont-know,:dont-know
10,19,2,0.5078831554900668,:dont-know,false,false
10,19,2,0.5336555368029905,:dont-know,:dont-know,:dont-know
10,19,2,0.6136846611037589,:dont-know,:dont-know,:dont-know
10,19,3,0.11859114121374963,true,false,false
10,19,3,0.15691177214700788,:dont-know,false,false
10,19,3,0.21183942602158046,:dont-know,false,false
10,19,3,0.2717656452185603,:dont-know,false,false
10,19,3,0.34134132988642607,:dont-know,false,false
10,19,4,0.1554100083466344,:dont-know,:dont-know,:dont-know
10,19,4,0.4398477401407727,:dont-know,false,false
10,19,4,0.44586174459595074,true,false,false
10,19,4,0.6355874566091653,:dont-know,:dont-know,:dont-know
10,20,2,0.1872260931530141,false,true,true
10,20,2,0.4862785761333634,:dont-know,:dont-know,:dont-know
10,20,3,0.4665741070956702,false,false,false
10,20,3,0.4757751920144053,:dont-know,false,false
10,20,4,0.35975893474724385,:dont-know,false,false
10,20,4,0.3820626485162317,:dont-know,:dont-know,:dont-know
10,20,4,0.4342499466606992,:dont-know,:dont-know,:dont-know
10,21,2,0.15240823818125895,:dont-know,false,false
10,21,2,0.35477852095103213,:dont-know,:dont-know,:dont-know
10,21,2,0.4125313876825816,:dont-know,false,false
10,21,2,0.5072774786177515,:dont-know,:dont-know,:dont-know
10,21,3,0.1800964171260798,false,:dont-know,:dont-know
10,21,3,0.21921585910385263,false,false,false
10,21,3,0.3306585851968237,:dont-know,:dont-know,:dont-know
10,21,3,0.4696484212822412,:dont-know,:dont-know,:dont-know
10,21,3,0.4755461767386719,false,false,false
10,21,4,0.0520607513797425,:dont-know,:dont-know,:dont-know
10,22,2,0.3000039542273389,false,false,false
10,22,2,0.3328071767922943,:dont-know,false,false
10,22,2,0.560334319025361,:dont-know,:dont-know,:dont-know
10,22,2,0.5913474091623839,:dont-know,:dont-know,:dont-know
10,22,3,0.2677504700472319,:dont-know,false,false
10,22,3,0.27102948558783585,:dont-know,false,false
10,22,4,0.295301271076303,:dont-know,:dont-know,:dont-know
10,23,2,0.2555908297119857,:dont-know,:dont-know,:dont-know
10,23,3,0.28153139691323037,:dont-know,:dont-know,:dont-know
10,23,3,0.38819430051072906,:dont-know,:dont-know,:dont-know
10,23,3,0.4853569824305241,:dont-know,false,false
10,23,3,0.5178839486342118,:dont-know,:dont-know,:dont-know
10,23,3,0.5441072606991667,:dont-know,false,false
10,23,4,0.225853408501504,true,false,false
10,23,4,0.24283472503327808,false,false,false
10,23,4,0.3304749511971348,false,:dont-know,:dont-know
10,24,2,0.5208105171616914,:dont-know,:dont-know,:dont-know
10,24,3,0.10342447230683316,false,:dont-know,:dont-know
10,24,3,0.4899573464790244,:dont-know,:dont-know,:dont-know
10,24,4,0.2510301581661,:dont-know,:dont-know,:dont-know
10,24,4,0.27570361178615593,false,false,false
10,25,2,0.44880582708113675,:dont-know,:dont-know,:dont-know
10,25,2,0.6116214805173923,:dont-know,:dont-know,:dont-know
10,25,3,0.4114093950071284,:dont-know,false,false
10,25,3,0.4555836180464148,:dont-know,:dont-know,:dont-know
10,25,4,0.30776821031795604,:dont-know,:dont-know,:dont-know
10,25,4,0.31138652274675244,:dont-know,false,false
10,26,2,0.12251094422462501,false,true,true
10,26,2,0.18433359363099902,:dont-know,false,false
10,26,2,0.3225402261929981,:dont-know,:dont-know,:dont-know
10,26,3,0.6122836707746591,:dont-know,:dont-know,:dont-know
10,27,4,0.2571628501475556,:dont-know,:dont-know,:dont-know
10,27,4,0.2979983958794435,false,:dont-know,:dont-know
10,27,4,0.33314427096286575,false,:dont-know,:dont-know
10,28,2,0.12213956366275962,false,true,true
10,28,3,0.2473651107417235,:dont-know,:dont-know,:dont-know
10,28,3,0.43429133600947467,false,false,false
10,30,2,0.15,:dont-know,:dont-know,:dont-know
10,30,2,0.15,:dont-know,false,false
11,12,3,0.10053292733213733,true,false,false
11,12,3,0.3036216782169918,true,false,false
11,12,3,0.48068479696699057,true,false,false
11,12,3,0.5336835376837704,:dont-know,:dont-know,:dont-know
11,12,4,0.3389380120069115,true,false,false
11,13,3,0.1234101377264778,true,false,false
11,13,3,0.1893611302189944,true,false,false
11,13,3,0.5241097253071582,true,false,false
11,13,4,0.31920011712476776,:dont-know,:dont-know,:dont-know
11,13,4,0.47771995528211497,:dont-know,false,false
11,14,3,0.6357852255725085,true,false,false
11,14,4,0.4466756418975626,:dont-know,false,false
11,15,3,0.40167539697327154,:dont-know,false,false
11,15,3,0.4377009394210849,true,false,false
11,16,2,0.15985409787191263,true,false,false
11,16,2,0.22965540030377593,:dont-know,false,false
11,16,2,0.25751520124298616,:dont-know,false,false
11,16,2,0.6009036060273395,true,false,false
11,16,3,0.09873455427938489,true,false,false
11,17,2,0.23420312986256261,true,false,false
11,17,3,0.2897681158094959,:dont-know,false,false
11,17,3,0.3541549063548411,:dont-know,:dont-know,:dont-know
11,17,4,0.3663113054732277,:dont-know,:dont-know,:dont-know
11,17,4,0.3867908825976059,:dont-know,false,false
11,18,3,0.32395418498600154,:dont-know,false,false
11,18,3,0.524589288761486,true,false,false
11,18,4,0.24577914052442726,true,false,false
11,18,4,0.26799444330809824,:dont-know,false,false
11,18,4,0.34481377414828485,:dont-know,false,false
11,18,4,0.3497425711371709,:dont-know,false,false
11,18,4,0.37944585489161753,false,:dont-know,:dont-know
11,19,3,0.11920453347085454,true,false,false
11,19,3,0.16143285916481467,:dont-know,false,false
11,19,3,0.3559521838409701,:dont-know,false,false
11,19,4,0.41510613974624894,:dont-know,:dont-know,:dont-know
11,20,2,0.4468489130739988,:dont-know,:dont-know,:dont-know
11,20,4,0.18899976736714286,:dont-know,:dont-know,:dont-know
11,20,4,0.22581978635376196,:dont-know,false,false
11,20,4,0.3740083881506009,:dont-know,:dont-know,:dont-know
11,21,2,0.22838291143907197,:dont-know,:dont-know,:dont-know
11,21,2,0.2378602792770144,true,false,false
11,21,2,0.38302601319352503,:dont-know,false,false
11,21,3,0.1378029357961148,false,:dont-know,:dont-know
11,21,3,0.2727560603372943,:dont-know,false,false
11,21,3,0.30357255954594226,true,false,false
11,21,4,0.05604983240989233,false,false,false
11,21,4,0.16618349389888679,true,false,false
11,21,4,0.20650791397379162,:dont-know,false,false
11,21,4,0.27776019141589314,:dont-know,false,false
11,21,4,0.3166169128554626,true,false,false
11,21,4,0.35363359524016696,:dont-know,false,false
11,21,4,0.5309328859243199,:dont-know,false,false
11,22,2,0.4357858128128211,:dont-know,false,false
11,22,3,0.24907324400551523,:dont-know,false,false
11,22,3,0.25901945289033995,:dont-know,false,false
11,22,4,0.3200909882149258,true,false,false
11,22,4,0.5818304714955262,true,false,false
11,23,2,0.42699424015355475,:dont-know,:dont-know,:dont-know
11,23,3,0.09359589957076005,:dont-know,:dont-know,:dont-know
11,23,3,0.40486300006751624,:dont-know,false,false
11,23,3,0.502958174365339,:dont-know,:dont-know,:dont-know
11,23,4,0.3147721634034501,:dont-know,:dont-know,:dont-know
11,23,4,0.36144531776164496,:dont-know,:dont-know,:dont-know
11,23,4,0.3822979833529508,:dont-know,:dont-know,:dont-know
11,23,4,0.4536744999125813,:dont-know,:dont-know,:dont-know
11,24,2,0.2177813694754985,false,true,true
11,24,2,0.3266269271715125,:dont-know,:dont-know,:dont-know
11,24,3,0.17955839467500298,false,true,true
11,24,3,0.21673658408305174,:dont-know,:dont-know,:dont-know
11,24,3,0.3540317051957613,:dont-know,false,false
11,24,3,0.41713334419021214,:dont-know,:dont-know,:dont-know
11,24,4,0.18541372560132172,false,true,true
11,25,2,0.5634284675401674,true,false,false
11,25,3,0.2434124674988173,:dont-know,false,false
11,25,3,0.42384850376566857,true,false,false
11,25,3,0.5320467599526076,:dont-know,:dont-know,:dont-know
11,25,4,0.2857653524279462,false,false,false
11,25,4,0.2993378131349095,:dont-know,:dont-know,:dont-know
11,25,4,0.3114148700180512,:dont-know,:dont-know,:dont-know
11,25,4,0.37037490481831536,:dont-know,false,false
11,25,4,0.379037851189248,:dont-know,:dont-know,:dont-know
11,26,3,0.5430195149139946,:dont-know,:dont-know,:dont-know
11,26,4,0.08397847993649037,:dont-know,:dont-know,:dont-know
11,26,4,0.39548568091680797,:dont-know,:dont-know,:dont-know
11,26,4,0.40419315720575105,false,:dont-know,:dont-know
11,26,4,0.41196555792149897,:dont-know,:dont-know,:dont-know
11,26,4,0.4472537973675455,:dont-know,:dont-know,:dont-know
11,27,2,0.2986881705112338,:dont-know,false,false
11,27,2,0.3629656185179071,false,:dont-know,:dont-know
11,27,4,0.3403828602270262,:dont-know,false,false
11,27,4,0.4851511057663303,:dont-know,:dont-know,:dont-know
11,28,2,0.35537168104702505,:dont-know,:dont-know,:dont-know
11,28,2,0.39377173655829595,:dont-know,:dont-know,:dont-know
11,28,3,0.337571462505559,false,:dont-know,:dont-know
11,29,2,0.35742503869173486,false,false,false
11,29,2,0.5991943129363498,:dont-know,false,false
11,29,3,0.3488042407766163,:dont-know,:dont-know,:dont-know
11,30,3,0.26976540561174184,:dont-know,false,false
11,30,4,0.24725530118022707,:dont-know,:dont-know,:dont-know
11,30,4,0.2904943393309875,false,:dont-know,:dont-know
11,30,4,0.3599362074592918,:dont-know,:dont-know,:dont-know
11,31,2,0.2544309457643335,:dont-know,:dont-know,:dont-know
11,31,4,0.2109985835163196,false,true,true
11,31,4,0.3824432314382049,:dont-know,:dont-know,:dont-know
12,13,2,0.5602912980224457,true,false,false
12,13,3,0.29995119188425623,true,false,false
12,13,4,0.35880316862239114,true,false,false
12,14,2,0.4494399248325977,true,false,false
12,14,3,0.38271019013419644,true,false,false
12,14,4,0.3912600902895025,true,false,false
12,15,2,0.28006497356363697,true,false,false
12,15,3,0.26694506217998276,false,false,false
12,16,2,0.2593756546810279,true,false,false
12,16,2,0.4401397972697009,true,false,false
12,16,3,0.5543259817401988,true,false,false
12,16,4,0.3466716760317777,:dont-know,:dont-know,:dont-know
12,16,4,0.4063288652227377,:dont-know,false,false
12,16,4,0.4960639175875248,:dont-know,false,false
12,17,2,0.24238647349624468,:dont-know,false,false
12,17,2,0.34634921216987147,:dont-know,:dont-know,:dont-know
12,17,4,0.3086045696141399,true,false,false
12,18,2,0.4634514367586529,:dont-know,false,false
12,18,3,0.40778065005366776,true,false,false
12,18,3,0.5874839803865899,:dont-know,false,false
12,19,2,0.2531324778726755,:dont-know,false,false
12,19,2,0.4239105507257916,:dont-know,false,false
12,19,2,0.501389708020067,:dont-know,:dont-know,:dont-know
12,19,3,0.2865676527551369,:dont-know,false,false
12,19,3,0.4527454692047936,:dont-know,false,false
12,20,2,0.20920467581244032,true,false,false
12,20,2,0.2537597645195319,true,false,false
12,20,2,0.4418741112444662,:dont-know,:dont-know,:dont-know
12,20,2,0.4456031822712549,true,false,false
12,20,2,0.6426446399845153,true,false,false
12,20,3,0.14253945571861068,:dont-know,:dont-know,:dont-know
12,20,3,0.1767243998364556,:dont-know,false,false
12,20,3,0.4353322868305751,:dont-know,false,false
12,20,3,0.4458269004422573,:dont-know,:dont-know,:dont-know
12,20,3,0.584153520669293,:dont-know,:dont-know,:dont-know
12,20,4,0.22199487846006025,:dont-know,false,false
12,20,4,0.2906065020194836,:dont-know,:dont-know,:dont-know
12,20,4,0.320876178562921,:dont-know,false,false
12,20,4,0.3279814097571789,:dont-know,:dont-know,:dont-know
12,21,3,0.04310575580531106,false,false,false
12,21,3,0.4096007097036039,true,false,false
12,21,3,0.5278331207722626,:dont-know,false,false
12,21,3,0.5468179228511238,:dont-know,:dont-know,:dont-know
12,21,4,0.09839168868136106,:dont-know,:dont-know,:dont-know
12,21,4,0.2570636716943387,:dont-know,false,false
12,21,4,0.36549875459531433,:dont-know,false,false
12,22,2,0.43541966394149173,:dont-know,:dont-know,:dont-know
12,22,3,0.25373790674843716,:dont-know,:dont-know,:dont-know
12,22,3,0.3759438653801861,:dont-know,false,false
12,22,3,0.38227905161994147,false,false,false
12,22,3,0.5067199086653064,:dont-know,false,false
12,22,3,0.6437503133120895,true,false,false
12,22,4,0.10393574262395844,false,false,false
12,22,4,0.14839407379825453,true,false,false
12,22,4,0.3492597715116407,:dont-know,false,false
12,23,2,0.14766437517616807,:dont-know,false,false
12,23,2,0.37970890986585526,true,false,false
12,23,2,0.46565238476024834,:dont-know,:dont-know,:dont-know
12,23,3,0.5333697094958028,:dont-know,:dont-know,:dont-know
12,23,4,0.08348686357435309,false,false,false
12,23,4,0.09864858310280929,false,true,true
12,23,4,0.13174226614257278,true,false,false
12,23,4,0.18370603243722428,:dont-know,:dont-know,:dont-know
12,23,4,0.28166922960737145,true,false,false
12,23,4,0.42983372220458227,:dont-know,:dont-know,:dont-know
12,23,4,0.4428460744382005,:dont-know,false,false
12,23,4,0.5233603781595494,:dont-know,:dont-know,:dont-know
12,23,4,0.5954479017882042,true,false,false
12,24,2,0.26022332709292534,:dont-know,:dont-know,:dont-know
12,24,3,0.17876501888544472,false,true,true
12,24,3,0.30595290721712115,:dont-know,:dont-know,:dont-know
12,24,3,0.3523766781676014,:dont-know,false,false
12,24,3,0.4210185105401019,:dont-know,false,false
12,24,3,0.4659807395815518,:dont-know,:dont-know,:dont-know
12,24,3,0.5731280433175955,:dont-know,:dont-know,:dont-know
12,24,4,0.22158693089852985,:dont-know,:dont-know,:dont-know
12,24,4,0.277615785948682,:dont-know,false,false
12,24,4,0.2890426361483271,:dont-know,:dont-know,:dont-know
12,24,4,0.35875882194775044,:dont-know,:dont-know,:dont-know
12,24,4,0.3874498369400515,:dont-know,:dont-know,:dont-know
12,25,2,0.2047066363864132,:dont-know,:dont-know,:dont-know
12,25,2,0.44749168917288934,:dont-know,:dont-know,:dont-know
12,25,3,0.2304311983614108,false,true,true
12,25,3,0.3033301227850277,:dont-know,:dont-know,:dont-know
12,25,4,0.2551431942086593,false,false,false
12,25,4,0.3523226092119088,:dont-know,false,false
12,25,4,0.3941488441275745,:dont-know,:dont-know,:dont-know
12,25,4,0.39476902101134465,:dont-know,:dont-know,:dont-know
12,25,4,0.48853218669715526,:dont-know,false,false
12,26,2,0.29554232405919045,:dont-know,:dont-know,:dont-know
12,26,2,0.3609825929226938,:dont-know,:dont-know,:dont-know
12,26,2,0.4433653510023427,:dont-know,:dont-know,:dont-know
12,26,3,0.37878887887606316,:dont-know,false,false
12,26,3,0.5778531264826595,:dont-know,:dont-know,:dont-know
12,26,4,0.15036162497653982,:dont-know,:dont-know,:dont-know
12,26,4,0.20701437366911987,:dont-know,false,false
12,26,4,0.25381862597955374,:dont-know,false,false
12,26,4,0.3388713800614334,true,false,false
12,26,4,0.34432802530123263,:dont-know,:dont-know,:dont-know
12,26,4,0.5135368661841619,:dont-know,:dont-know,:dont-know
12,26,4,0.6441867732843206,:dont-know,:dont-know,:dont-know
12,27,2,0.08839493092255941,false,:dont-know,:dont-know
12,27,2,0.2052281626396261,false,:dont-know,:dont-know
12,27,2,0.30895443720828625,:dont-know,:dont-know,:dont-know
12,27,2,0.5089580516148785,:dont-know,false,false
12,27,2,0.520579331717887,:dont-know,:dont-know,:dont-know
12,27,3,0.21278357472847173,:dont-know,:dont-know,:dont-know
12,27,3,0.22853973822049975,:dont-know,:dont-know,:dont-know
12,27,3,0.3210213158194675,:dont-know,:dont-know,:dont-know
12,27,3,0.3358717452100369,false,:dont-know,:dont-know
12,27,3,0.48702205092337464,:dont-know,:dont-know,:dont-know
12,27,4,0.21603674234950007,:dont-know,false,false
12,28,2,0.34770105027845566,:dont-know,:dont-know,:dont-know
12,28,3,0.20705910917630677,false,:dont-know,:dont-know
12,28,3,0.28409082543350767,false,:dont-know,:dont-know
12,28,3,0.4228333972760964,:dont-know,false,false
12,28,4,0.34747725668293555,:dont-know,:dont-know,:dont-know
12,29,2,0.381447752862921,false,:dont-know,:dont-know
12,29,2,0.4197956916669779,false,false,false
12,29,2,0.42975309584651966,:dont-know,:dont-know,:dont-know
12,29,3,0.22655502636745983,false,:dont-know,:dont-know
12,29,3,0.3033732756991113,:dont-know,false,false
12,29,3,0.3059011841426147,:dont-know,:dont-know,:dont-know
12,29,4,0.3278149886443141,:dont-know,:dont-know,:dont-know
12,29,4,0.40683236324446587,:dont-know,:dont-know,:dont-know
12,30,2,0.3497307862104895,:dont-know,:dont-know,:dont-know
12,30,3,0.10085590662595693,false,true,true
12,30,3,0.35461746602250105,false,:dont-know,:dont-know
12,30,3,0.36908480667990723,:dont-know,:dont-know,:dont-know
12,30,4,0.11150995880260943,false,:dont-know,:dont-know
12,30,4,0.14035876388129118,false,false,false
12,31,2,0.47229682111975163,:dont-know,false,false
12,31,4,0.36165009044648216,:dont-know,false,false
12,32,2,0.14056214308726614,false,false,false
12,32,2,0.5591190609385767,:dont-know,false,false
12,32,3,0.35505458619840047,:dont-know,:dont-know,:dont-know
12,33,3,0.1774246233110477,:dont-know,:dont-know,:dont-know
12,33,3,0.3880025636158286,:dont-know,false,false
13,13,3,0.16140180427530135,true,false,false
13,15,4,0.17808517765581203,true,false,false
13,16,2,0.17945072402130338,true,false,false
13,17,2,0.5735594644585943,:dont-know,false,false
13,17,3,0.23957603382976225,true,false,false
13,17,3,0.3803171844505175,true,false,false
13,17,3,0.5177556664307733,true,false,false
13,18,2,0.35401128598304554,:dont-know,:dont-know,:dont-know
13,18,2,0.5990014461713192,true,false,false
13,18,3,0.172538909683707,true,false,false
13,18,4,0.13860650610084213,true,false,false
13,18,4,0.28365632654318645,true,false,false
13,18,4,0.2995420946793454,:dont-know,false,false
13,18,4,0.31023420917005745,true,false,false
13,18,4,0.36978674775742837,true,:dont-know,:dont-know
13,19,2,0.3776198657181486,:dont-know,false,false
13,19,2,0.4186315671005782,true,false,false
13,19,3,0.5163652068410846,:dont-know,:dont-know,:dont-know
13,19,3,0.5412888132003093,:dont-know,false,false
13,19,4,0.24870412612448253,:dont-know,:dont-know,:dont-know
13,19,4,0.3709454264412136,:dont-know,false,false
13,19,4,0.4701773407928301,:dont-know,:dont-know,:dont-know
13,20,2,0.1670892227831976,:dont-know,false,false
13,20,2,0.2772597551348195,true,false,false
13,20,2,0.4781261090235236,:dont-know,:dont-know,:dont-know
13,20,2,0.5090102796741353,true,false,false
13,20,3,0.3095478258814592,false,false,false
13,20,3,0.47373315381216646,:dont-know,false,false
13,21,2,0.2103331959218588,:dont-know,:dont-know,:dont-know
13,21,2,0.26016991654356864,:dont-know,false,false
13,21,2,0.3786905928068151,:dont-know,:dont-know,:dont-know
13,21,2,0.420922951564866,:dont-know,:dont-know,:dont-know
13,21,3,0.3824266908606984,true,false,false
13,21,4,0.4211033343575343,:dont-know,false,false
13,22,2,0.41692458813749766,:dont-know,false,false
13,22,2,0.46855609671874127,:dont-know,:dont-know,:dont-know
13,22,4,0.20356847829709432,true,false,false
13,22,4,0.34595972114561846,:dont-know,:dont-know,:dont-know
13,22,4,0.3762837466909283,true,false,false
13,22,4,0.41743666000239826,:dont-know,false,false
13,23,2,0.33793697316578575,:dont-know,false,false
13,23,2,0.5015927169342693,:dont-know,:dont-know,:dont-know
13,23,3,0.18546003773332143,:dont-know,false,false
13,23,4,0.10955697462547087,:dont-know,:dont-know,:dont-know
13,24,2,0.38059666124273345,false,:dont-know,:dont-know
13,24,3,0.3183981865233964,:dont-know,false,false
13,24,4,0.17682255969067842,:dont-know,:dont-know,:dont-know
13,24,4,0.19975045160010796,:dont-know,false,false
13,25,2,0.030085334997864255,true,false,false
13,25,2,0.14731076378955832,:dont-know,false,false
13,25,2,0.2594946937129202,true,false,false
13,25,2,0.33117238090666407,:dont-know,:dont-know,:dont-know
13,25,2,0.3674908523261839,:dont-know,:dont-know,:dont-know
13,25,2,0.4220991179576747,:dont-know,false,false
13,25,2,0.548972706654883,:dont-know,false,false
13,25,2,0.5626922301328262,:dont-know,false,false
13,25,3,0.20755668072215927,:dont-know,:dont-know,:dont-know
13,25,3,0.39662048194837407,:dont-know,false,false
13,25,4,0.12978741235450342,:dont-know,:dont-know,:dont-know
13,25,4,0.16779868460159256,:dont-know,:dont-know,:dont-know
13,25,4,0.3147124754440483,:dont-know,:dont-know,:dont-know
13,25,4,0.33948591297515157,false,:dont-know,:dont-know
13,25,4,0.3585035499137894,true,false,false
13,25,4,0.4346663108244599,:dont-know,false,false
13,26,2,0.3566256754995966,:dont-know,:dont-know,:dont-know
13,26,3,0.3155570164341,:dont-know,:dont-know,:dont-know
13,26,3,0.3333972756580108,false,:dont-know,:dont-know
13,26,4,0.19384078858228873,:dont-know,:dont-know,:dont-know
13,26,4,0.35022816519564554,:dont-know,:dont-know,:dont-know
13,26,4,0.4953988836429361,:dont-know,:dont-know,:dont-know
13,27,2,0.4020968808703851,:dont-know,:dont-know,:dont-know
13,27,2,0.5565329012096262,:dont-know,false,false
13,27,3,0.6039939570093531,:dont-know,:dont-know,:dont-know
13,27,4,0.19824787453832401,:dont-know,:dont-know,:dont-know
13,27,4,0.30622681438076854,false,:dont-know,:dont-know
13,27,4,0.4063355065895977,:dont-know,false,false
13,28,2,0.2481079877322291,:dont-know,:dont-know,:dont-know
13,28,2,0.4065801295575331,:dont-know,false,false
13,28,3,0.09615319570208565,true,false,false
13,28,3,0.3340627416988404,true,false,false
13,28,3,0.36764954546513495,false,:dont-know,:dont-know
13,28,3,0.5723661123869208,:dont-know,:dont-know,:dont-know
13,28,4,0.07696529931630414,false,false,false
13,28,4,0.5312485344592938,:dont-know,:dont-know,:dont-know
13,28,4,0.5343140624745647,:dont-know,:dont-know,:dont-know
13,29,2,0.5149139070617121,:dont-know,:dont-know,:dont-know
13,29,3,0.2443656772960576,:dont-know,false,false
13,29,4,0.3546747081546697,:dont-know,false,false
13,29,4,0.36411367534479894,:dont-know,:dont-know,:dont-know
13,29,4,0.5636313651444047,:dont-know,:dont-know,:dont-know
13,30,2,0.17286647954674092,:dont-know,:dont-know,:dont-know
13,30,2,0.17871058273394044,false,:dont-know,:dont-know
13,30,2,0.18361500177803394,:dont-know,:dont-know,:dont-know
13,30,3,0.271292222413973,:dont-know,false,false
13,30,4,0.29413862702206733,:dont-know,false,false
13,31,2,0.3017835981592441,:dont-know,:dont-know,:dont-know
13,31,2,0.35282823393408447,:dont-know,false,false
13,31,2,0.4564961655684927,:dont-know,false,false
13,31,3,0.25137776705237164,false,:dont-know,:dont-know
13,31,4,0.3161926577292084,false,true,true
13,31,4,0.47126330667488103,:dont-know,false,false
13,32,2,0.24629884300019625,:dont-know,:dont-know,:dont-know
13,32,2,0.29791526588223555,:dont-know,:dont-know,:dont-know
13,32,2,0.4428953532616308,:dont-know,false,false
13,32,2,0.5253586177420685,:dont-know,:dont-know,:dont-know
13,32,3,0.23140227543094535,:dont-know,:dont-know,:dont-know
13,32,3,0.40628527280512516,:dont-know,:dont-know,:dont-know
13,32,4,0.5282875910022683,false,:dont-know,:dont-know
13,33,2,0.36083354821225705,:dont-know,:dont-know,:dont-know
13,33,4,0.35955225453501205,:dont-know,:dont-know,:dont-know
13,33,4,0.46974055581293794,:dont-know,:dont-know,:dont-know
13,34,3,0.382931654340795,:dont-know,false,false
13,34,4,0.31827674370353665,:dont-know,false,false
13,35,2,0.3846088043237736,:dont-know,:dont-know,:dont-know
13,35,3,0.1805527696356615,false,false,false
13,35,3,0.2949356038455661,false,:dont-know,:dont-know
13,35,3,0.5379581448901211,false,:dont-know,:dont-know
13,36,3,0.42070750575593,false,false,false
13,36,4,0.40759033598586103,false,:dont-know,:dont-know
13,36,4,0.5206500986222203,:dont-know,:dont-know,:dont-know
13,37,2,0.21981422857427232,false,:dont-know,:dont-know
13,37,4,0.5491080279453017,:dont-know,:dont-know,:dont-know
14,14,2,0.2441817731541953,true,false,false
14,14,3,0.24249746895905203,true,:dont-know,:dont-know
14,15,4,0.5145061645852681,true,false,false
14,17,4,0.35208848822256594,true,false,false
14,18,4,0.33928035056123856,:dont-know,false,false
14,19,2,0.26762959004610515,true,false,false
14,19,2,0.33630872666553674,true,false,false
14,19,2,0.3491694774995451,:dont-know,:dont-know,:dont-know
14,19,4,0.45236159984985297,true,false,false
14,20,2,0.16488005211085033,true,false,false
14,20,4,0.41382186791155623,false,false,false
14,21,3,0.23344000032829368,:dont-know,:dont-know,:dont-know
14,21,4,0.11205135952723529,true,false,false
14,21,4,0.38284313306600976,:dont-know,false,false
14,22,2,0.28949851138390453,:dont-know,false,false
14,22,2,0.5070388327236782,true,false,false
14,22,3,0.20635952492249496,:dont-know,false,false
14,22,4,0.2567280319260534,true,false,false
14,22,4,0.39643834719273513,:dont-know,:dont-know,:dont-know
14,23,2,0.25819466754270043,:dont-know,false,false
14,23,2,0.27882268188118176,true,false,false
14,24,2,0.2504316369453121,false,:dont-know,:dont-know
14,24,2,0.27878362586767624,:dont-know,:dont-know,:dont-know
14,24,2,0.32405932216668626,:dont-know,false,false
14,24,3,0.1977768836148562,true,false,false
14,24,3,0.31305068665210584,:dont-know,:dont-know,:dont-know
14,24,4,0.3257264383206369,true,false,false
14,24,4,0.5108388641250778,:dont-know,false,false
14,24,4,0.608388240288099,:dont-know,false,false
14,25,2,0.06505783024357185,true,false,false
14,25,2,0.2086424827184925,false,:dont-know,:dont-know
14,25,2,0.21585208549471968,:dont-know,false,false
14,25,2,0.44390526549968534,:dont-know,:dont-know,:dont-know
14,25,2,0.6164142883137977,:dont-know,:dont-know,:dont-know
14,25,3,0.13203513891594768,:dont-know,:dont-know,:dont-know
14,25,3,0.37835788555166755,:dont-know,:dont-know,:dont-know
14,25,3,0.40788831027208566,:dont-know,:dont-know,:dont-know
14,25,4,0.15409060697922147,true,false,false
14,25,4,0.2455448317138568,false,false,false
14,25,4,0.25601474848262346,:dont-know,false,false
14,26,3,0.351975681755975,:dont-know,false,false
14,26,4,0.25267113612602604,:dont-know,false,false
14,26,4,0.278986746937389,:dont-know,false,false
14,26,4,0.39400295626754817,:dont-know,:dont-know,:dont-know
14,27,2,0.18658826268451398,:dont-know,:dont-know,:dont-know
14,27,2,0.25853370598383024,:dont-know,:dont-know,:dont-know
14,27,2,0.28259949374192717,:dont-know,false,false
14,27,2,0.38589611483840786,:dont-know,false,false
14,27,3,0.3338538218737844,false,:dont-know,:dont-know
14,27,4,0.132519380175519,false,true,true
14,27,4,0.24894153660545215,true,false,false
14,27,4,0.4156079215520922,:dont-know,false,false
14,27,4,0.46832552374758224,:dont-know,false,false
14,28,2,0.3764220518997335,:dont-know,false,false
14,28,3,0.16727245826039036,true,false,false
14,28,3,0.43372593603348647,true,false,false
14,28,3,0.5284113834197025,:dont-know,:dont-know,:dont-know
