# requested-depth, actual-depth, actual-leaf-count, max-balance, mean-balance, sigma-balance, minimized-depth, minimized-leaf-count, actual-state-count, minimized-state-count, minimized-rte
4, 7, 17, 4, 1.1, 1.044030650891055, 4, 7, 5, 5, :other
4, 7, 17, 4, 1.1, 1.2206555615733703, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.1052631, 1.1189627171299632, 24, 16586, 22, 28, :other
4, 7, 17, 4, 1.1052631, 1.165049664272561, 0, 1, 6, 2, :empty-set
4, 7, 17, 4, 1.1052631, 1.2093816097974794, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.1111112, 1.0999438818457408, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.2105263, 1.1506953215302866, 19, 6229, 11, 26, :other
4, 7, 17, 4, 1.2105263, 1.195559651747426, 2, 7, 4, 4, :other
4, 7, 17, 4, 1.2222222, 1.2717247935843996, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.2857143, 1.1605769149479943, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.3, 1.3820274961085253, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.35, 1.2757350822173072, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.3684211, 1.30628143642009, 5, 6, 4, 4, :other
4, 7, 17, 4, 1.4090909, 1.4972426447273277, 0, 1, 2, 2, :empty-set
4, 7, 17, 4, 1.4375, 1.3678792892649556, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 0.75, 1.1779218989389746, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 0.8095238, 1.2580804584402767, 5, 7, 5, 5, :other
4, 7, 17, 5, 0.94736844, 1.190916684103659, 5, 6, 4, 4, :other
4, 7, 17, 5, 0.95, 1.2031209415515964, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.0, 1.213953957333768, 5, 11, 6, 6, :other
4, 7, 17, 5, 1.0, 1.4474937289114918, 3, 10, 7, 6, :other
4, 7, 17, 5, 1.0454545, 1.4294713812287625, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.0555556, 1.268079134501481, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.1052631, 1.3724636642531893, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.15, 1.1521718621802912, 5, 30, 7, 7, :other
4, 7, 17, 5, 1.1578947, 1.3865199865599465, 2, 8, 8, 8, :other
4, 7, 17, 5, 1.1904762, 1.3669238185149832, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.3333334, 1.2909944487358058, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.3684211, 1.4585691011106334, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.4375, 1.539835624344365, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.5, 1.6749792701868151, 0, 1, 2, 2, :empty-set
4, 7, 17, 5, 1.5555556, 1.5713484026367723, 0, 1, 2, 2, :empty-set
4, 7, 17, 6, 0.85714287, 1.355261854357877, 0, 1, 2, 2, :empty-set
4, 7, 17, 6, 1.0, 1.3801311186847085, 1, 8, 3, 3, :other
4, 7, 17, 6, 1.0476191, 1.4952684255340554, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.75, 0.82915619758885, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.75, 0.9682458365518543, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.8, 0.9273618495495703, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.8, 0.9797958971132712, 3, 6, 6, 6, :other
4, 7, 18, 3, 0.8095238, 1.051939144494025, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.82608694, 0.9161438045958904, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.8333333, 0.8975274678557507, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.84210527, 0.9874559494365115, 5, 11, 5, 5, :other
4, 7, 18, 3, 0.85714287, 0.9404008408634047, 7, 26, 10, 10, :other
4, 7, 18, 3, 0.8636364, 0.9674453024451256, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.8888889, 0.9938079899999065, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 0.90909094, 1.0405021038417817, 5, 12, 10, 7, :other
4, 7, 18, 3, 0.95238096, 0.9499970163457144, 7, 9, 4, 3, :other
4, 7, 18, 3, 1.0, 0.9486832980505138, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 1.0, 1.0, 5, 6, 4, 4, :other
4, 7, 18, 3, 1.0, 1.0259783520851538, 5, 9, 5, 5, :other
4, 7, 18, 3, 1.0, 1.0690449676496976, 7, 10, 4, 4, :other
4, 7, 18, 3, 1.0, 1.1547005383792515, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 1.05, 0.8645808232895291, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 1.05, 1.023474474522936, 6, 33, 8, 8, :other
4, 7, 18, 3, 1.0526316, 0.944439918154019, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 1.0555556, 1.0258991840344103, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 1.1052631, 1.165049664272561, 0, 1, 2, 2, :empty-set
4, 7, 18, 3, 1.1578947, 1.0393904030595524, 5, 18, 8, 6, :other
4, 7, 18, 4, 0.73913044, 1.1118879871777758, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 0.8, 1.0770329614269007, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 0.8095238, 1.1799534946060828, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 0.85, 1.061838029079765, 4, 9, 4, 4, :other
4, 7, 18, 4, 0.8695652, 1.0755927719002591, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 0.875, 1.165922381636102, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 0.9, 1.044030650891055, 3, 26, 6, 6, :other
4, 7, 18, 4, 0.9444444, 1.3111581912451054, 0, 1, 3, 3, :other
4, 7, 18, 4, 0.94736844, 1.190916684103659, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 0.94736844, 1.190916684103659, 5, 16, 4, 4, :other
4, 7, 18, 4, 0.95, 1.116915395184434, 0, 1, 3, 2, :empty-set
4, 7, 18, 4, 1.0, 1.1697953037312037, 1, 2, 4, 4, :other
4, 7, 18, 4, 1.0454545, 1.0650340467145438, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.0476191, 1.1328930717495544, 14, 1219, 20, 13, :other
4, 7, 18, 4, 1.05, 1.16081867662439, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.05, 1.16081867662439, 9, 67, 11, 11, :other
4, 7, 18, 4, 1.0555556, 1.2234841969747356, 1, 1, 2, 2, :other
4, 7, 18, 4, 1.0952381, 1.0647942749998995, 4, 22, 9, 9, :other
4, 7, 18, 4, 1.0952381, 1.1507662831994832, 1, 3, 5, 5, :other
4, 7, 18, 4, 1.1363636, 1.2896600871919188, 2, 3, 4, 4, :other
4, 7, 18, 4, 1.1428572, 1.2830660557435696, 1, 7, 3, 3, :other
4, 7, 18, 4, 1.15, 1.107925990308017, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.1578947, 1.2675362714518204, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.1904762, 1.2953781436890897, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.1904762, 1.2953781436890897, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.2105263, 1.195559651747426, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.2222222, 1.2717247935843996, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.2631578, 1.2913520154089786, 1, 7, 3, 3, :other
4, 7, 18, 4, 1.2777778, 1.192828364087994, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.3157895, 1.2587642887475157, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.4210526, 1.2697197980857706, 0, 1, 5, 2, :empty-set
4, 7, 18, 4, 1.4210526, 1.3500795093032272, 0, 1, 2, 2, :empty-set
4, 7, 18, 4, 1.4444444, 1.257078722109418, 0, 1, 2, 2, :empty-set
4, 7, 18, 5, 0.9130435, 1.1387652916268518, 0, 1, 2, 2, :empty-set
4, 7, 18, 5, 0.9130435, 1.3158909522105702, 6, 10, 4, 4, :other
4, 7, 18, 5, 0.9444444, 1.3111581912451054, 1, 2, 4, 4, :other
4, 7, 18, 5, 0.95454544, 1.2604931476238226, 21, 18615, 24, 52, :other
4, 7, 18, 5, 1.0, 1.2909944487358058, 0, 1, 2, 2, :empty-set
4, 7, 18, 5, 1.0476191, 1.2140522651411392, 0, 1, 2, 2, :empty-set
4, 7, 18, 5, 1.0526316, 1.4317337377616255, 0, 1, 2, 2, :empty-set
4, 7, 18, 5, 1.1, 1.3, 8, 59, 11, 11, :other
4, 7, 18, 5, 1.1052631, 1.4102906323130804, 0, 1, 2, 2, :empty-set
4, 7, 18, 5, 1.1111112, 1.1967032904743342, 0, 1, 2, 2, :empty-set
4, 7, 18, 5, 1.3809524, 1.4301578493029719, 4, 11, 5, 5, :other
4, 7, 18, 6, 0.82608694, 1.273549436163201, 0, 1, 2, 2, :empty-set
4, 7, 19, 2, 0.68, 0.7858753081755401, 9, 182, 14, 10, :other
4, 7, 19, 2, 0.73913044, 0.7922116155777651, 10, 136, 9, 9, :other
4, 7, 19, 2, 0.8, 0.7483314773547883, 10, 480, 15, 12, :other
4, 7, 19, 2, 0.82608694, 0.7605589428059087, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.73913044, 0.9425862342903826, 0, 1, 3, 3, :other
4, 7, 19, 3, 0.77272725, 0.9011012546181368, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.77272725, 0.9502065891075852, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.77272725, 1.0414944761263274, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.8095238, 0.9060141709733547, 2, 6, 3, 3, :other
4, 7, 19, 3, 0.8181818, 0.8860722131644513, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.8181818, 0.8860722131644513, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.82608694, 0.8157244799692921, 8, 134, 12, 12, :other
4, 7, 19, 3, 0.8636364, 1.0133407640730887, 6, 29, 13, 10, :other
4, 7, 19, 3, 0.875, 0.8322910148099241, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.88, 0.8158431221748456, 9, 44, 7, 6, :other
4, 7, 19, 3, 0.9, 1.0908712114635715, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.90909094, 0.8479435502808014, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.9130435, 0.9284415871331575, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.95, 0.9733961166965892, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.95454544, 0.9282080843937335, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 0.9583333, 0.9344858955002419, 0, 1, 3, 3, :other
4, 7, 19, 3, 1.0, 0.9733285267845753, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 1.0, 1.0488088481701516, 5, 6, 4, 4, :other
4, 7, 19, 3, 1.0434783, 0.9078527399052653, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 1.0454545, 1.0650340467145438, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 1.0476191, 0.8984743935292003, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 1.05, 0.9205976319760985, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 1.05, 0.9205976319760985, 6, 65, 13, 13, :other
4, 7, 19, 3, 1.0833334, 1.2219065248845986, 0, 1, 2, 2, :empty-set
4, 7, 19, 3, 1.0909091, 1.083306844346635, 6, 12, 7, 7, :other
4, 7, 19, 3, 1.1904762, 1.1799534946060828, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 0.8095238, 1.0962728031639368, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 0.8333333, 1.1426091000668408, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 0.8636364, 1.099398783858893, 1, 1, 2, 2, :other
4, 7, 19, 4, 0.8695652, 1.034380630727854, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 0.90909094, 1.275969895238018, 4, 14, 6, 6, :other
4, 7, 19, 4, 0.9130435, 1.0596571832133863, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 0.94736844, 1.0989796325169001, 2, 3, 4, 4, :other
4, 7, 19, 4, 0.95238096, 1.0454523047666737, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 0.95652175, 1.1220424261359947, 0, 1, 3, 2, :empty-set
4, 7, 19, 4, 0.9583333, 1.0598414451647422, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.0, 1.0235326314383182, 4, 50, 7, 7, :other
4, 7, 19, 4, 1.0, 1.0690449676496976, 0, 1, 15, 3, :other
4, 7, 19, 4, 1.0, 1.2909944487358058, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.0454545, 1.106890514716902, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.0454545, 1.106890514716902, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.0476191, 1.1328930717495544, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.0476191, 1.1328930717495544, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.0476191, 1.1328930717495544, 1, 2, 4, 4, :other
4, 7, 19, 4, 1.0476191, 1.1741740958036146, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.0952381, 1.1086139739831253, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.1428572, 1.2830660557435696, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.2, 1.2083045973594573, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.2173913, 1.2142817429364294, 7, 45, 8, 8, :other
4, 7, 19, 4, 1.2173913, 1.3499282344573933, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.2727273, 1.420045395619392, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.4210526, 1.3885164166603072, 0, 1, 2, 2, :empty-set
4, 7, 19, 4, 1.4444444, 1.3005222123021805, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 0.75, 1.1273124382057234, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 0.77272725, 1.2406676421778344, 9, 27, 5, 5, :other
4, 7, 19, 5, 0.7826087, 1.2142817429364294, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 0.84210527, 1.3084003047006372, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 0.85714287, 1.2453996981544782, 1, 1, 3, 2, :other
4, 7, 19, 5, 0.8636364, 1.2896600871919188, 2, 3, 5, 4, :other
4, 7, 19, 5, 1.0, 1.2328828005937953, 3, 4, 3, 3, :other
4, 7, 19, 5, 1.0, 1.3377121081198773, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 1.0, 1.381698559415515, 0, 1, 3, 3, :other
4, 7, 19, 5, 1.0454545, 1.1472208603749057, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 1.0476191, 1.3265131692556305, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 1.0869565, 1.3158909522105702, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 1.1428572, 1.2830660557435696, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 1.173913, 1.2389397259804353, 0, 1, 2, 2, :empty-set
4, 7, 19, 5, 1.1818181, 1.2662171161076472, 11, 191, 14, 14, :other
4, 7, 19, 5, 1.2, 1.469693845669907, 11, 125, 11, 11, :other
4, 7, 19, 6, 0.8095238, 1.3316315670580539, 0, 1, 2, 2, :empty-set
4, 7, 19, 6, 0.94736844, 1.4317337377616255, 0, 1, 2, 2, :empty-set
4, 7, 19, 6, 0.95454544, 1.3973114680853997, 0, 1, 2, 2, :empty-set
4, 7, 19, 6, 1.0, 1.4474937289114918, 12, 389, 24, 24, :other
4, 7, 19, 6, 1.0, 1.5217718205053645, 0, 1, 2, 2, :empty-set
4, 7, 20, 2, 0.6923077, 0.7216024245882199, 0, 1, 2, 2, :empty-set
4, 7, 20, 2, 0.82608694, 0.7605589428059087, 5, 42, 7, 7, :other
4, 7, 20, 2, 0.8636364, 0.8143851303258599, 5, 27, 9, 9, :other
4, 7, 20, 3, 0.7083333, 0.8405933750763339, 1, 6, 3, 3, :other
4, 7, 20, 3, 0.75, 0.82915619758885, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.76, 0.8138795979750322, 1, 8, 3, 3, :other
4, 7, 20, 3, 0.7619048, 0.8676603408708856, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.7619048, 1.0190921218586997, 3, 7, 3, 3, :other
4, 7, 20, 3, 0.8, 0.938083151964686, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.84, 0.8333066662399864, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.875, 0.9709316831442536, 0, 1, 7, 2, :empty-set
4, 7, 20, 3, 0.875, 1.0129371484286016, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.875, 1.0129371484286016, 7, 15, 6, 6, :other
4, 7, 20, 3, 0.90909094, 0.9491187735373228, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.9130435, 1.0596571832133863, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.9166667, 0.8620067027323833, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.92, 1.0166612021711068, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.95238096, 0.8984743935292003, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 0.95238096, 0.8984743935292003, 8, 57, 12, 12, :other
4, 7, 20, 3, 1.0, 1.0, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 1.08, 1.0552724766618335, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 1.1363636, 1.0133407640730887, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 1.1363636, 1.099398783858893, 0, 1, 2, 2, :empty-set
4, 7, 20, 3, 1.2173913, 1.019655599961615, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.65384614, 0.917450803221274, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.75, 1.050793351076541, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.7916667, 1.1172573064826603, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.7916667, 1.1539485353438523, 2, 22, 3, 3, :other
4, 7, 20, 4, 0.82608694, 1.2033350002693954, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.85714287, 1.206558043744755, 10, 44, 8, 8, :other
4, 7, 20, 4, 0.9, 1.0908712114635715, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.92, 1.092520022699813, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.92, 1.1973303637676613, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.95454544, 1.0650340467145438, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.95652175, 1.2675982380098478, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 0.9583333, 1.2409393843196195, 0, 1, 3, 2, :empty-set
4, 7, 20, 4, 0.96, 1.1128342194594845, 4, 36, 8, 8, :other
4, 7, 20, 4, 1.0, 1.118033988749895, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.0416666, 0.9780578828587918, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.0454545, 1.0650340467145438, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.0454545, 1.0650340467145438, 5, 17, 5, 5, :other
4, 7, 20, 4, 1.0476191, 1.2140522651411392, 4, 13, 7, 7, :other
4, 7, 20, 4, 1.1363636, 1.099398783858893, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.1428572, 1.2830660557435696, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.15, 1.1521718621802912, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.15, 1.2359207094308275, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.2380953, 1.2688488185213553, 2, 4, 5, 5, :other
4, 7, 20, 4, 1.25, 1.2196310917650468, 0, 1, 2, 2, :empty-set
4, 7, 20, 4, 1.35, 1.3518505834595773, 0, 1, 3, 3, :other
4, 7, 20, 5, 0.7826087, 1.1404240911829568, 0, 1, 2, 2, :empty-set
4, 7, 20, 5, 0.7916667, 1.1172573064826603, 0, 1, 3, 3, :other
4, 7, 20, 5, 0.8181818, 1.2662171161076472, 7, 43, 7, 7, :other
4, 7, 20, 5, 0.84, 1.0836973747315253, 2, 4, 3, 3, :other
4, 7, 20, 5, 0.8695652, 1.3287571121683586, 0, 1, 2, 2, :empty-set
4, 7, 20, 5, 0.875, 1.3326821326432898, 0, 1, 2, 2, :empty-set
4, 7, 20, 5, 0.9130435, 1.1387652916268518, 7, 32, 8, 8, :other
4, 7, 20, 5, 0.9130435, 1.1763260224755376, 10, 76, 12, 7, :other
4, 7, 20, 5, 1.0, 1.1420804814403216, 0, 1, 3, 3, :other
4, 7, 20, 5, 1.0, 1.3564659966250536, 0, 1, 2, 2, :empty-set
4, 7, 20, 5, 1.04, 1.1825396399275587, 0, 1, 2, 2, :empty-set
4, 7, 20, 5, 1.12, 1.3059862173851606, 0, 1, 2, 2, :empty-set
4, 7, 20, 5, 1.2608696, 1.420881272901582, 4, 17, 5, 5, :other
4, 7, 20, 5, 1.3478261, 1.4328049611551374, 0, 1, 2, 2, :empty-set
4, 7, 20, 5, 1.5714285, 1.529750324210382, 0, 1, 2, 2, :empty-set
4, 7, 20, 6, 0.9583333, 1.3686723088047368, 0, 1, 2, 2, :empty-set
4, 7, 20, 6, 1.0, 1.4744195615489715, 9, 136, 9, 8, :other
4, 7, 21, 2, 0.72, 0.7756287771866126, 0, 1, 2, 2, :empty-set
4, 7, 21, 2, 0.72, 0.7756287771866126, 0, 1, 2, 2, :empty-set
4, 7, 21, 2, 0.9130435, 0.7753284565272612, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.6666667, 0.8975274678557507, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.73913044, 0.8952721861727826, 0, 1, 5, 3, :other
4, 7, 21, 3, 0.76, 0.9499473669630334, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.7826087, 0.9304754156101173, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.8, 0.938083151964686, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.82608694, 1.0065945132861067, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.8333333, 0.8498365855987975, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.84, 0.8333066662399864, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.84615386, 1.0630980739296347, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.85714287, 0.7889543583705185, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.88, 1.0322790320451152, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.88461536, 0.9737683770132433, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.9130435, 0.8295123490582136, 1, 1, 2, 2, (:* :sigma)
4, 7, 21, 3, 0.9130435, 0.9284415871331575, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 0.92, 0.9346657156438338, 9, 403, 13, 13, :other
4, 7, 21, 3, 0.9259259, 0.899626503814157, 22, 29323, 51, 50, :other
4, 7, 21, 3, 0.96, 0.9583318840568752, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 1.0, 0.9325048082403138, 0, 1, 2, 2, :empty-set
4, 7, 21, 3, 1.0869565, 0.9284415871331575, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 0.73913044, 1.0720720005163435, 0, 1, 3, 3, :other
4, 7, 21, 4, 0.7407407, 0.885797092081585, 9, 95, 14, 8, :other
4, 7, 21, 4, 0.75, 1.2196310917650468, 3, 6, 6, 6, :other
4, 7, 21, 4, 0.7692308, 0.9730085108210398, 8, 24, 9, 6, :other
4, 7, 21, 4, 0.88461536, 1.0858149394994696, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 0.96153843, 1.055417133385557, 0, 1, 3, 2, :empty-set
4, 7, 21, 4, 1.0, 1.0583005244258363, 8, 52, 13, 12, :other
4, 7, 21, 4, 1.0, 1.0632190661423901, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.0, 1.131370849898476, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.0, 1.131370849898476, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.04, 1.2483589227461789, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.0434783, 1.160144701228377, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.08, 1.2302845199383758, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.0869565, 1.3158909522105702, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.0909091, 1.2026142323020865, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.1428572, 1.1664236870396087, 3, 6, 4, 4, :other
4, 7, 21, 4, 1.173913, 1.2389397259804353, 5, 13, 9, 4, :other
4, 7, 21, 4, 1.1818181, 1.0718023747774177, 0, 1, 2, 2, :empty-set
4, 7, 21, 4, 1.2173913, 1.1016399529843415, 1, 2, 3, 3, :other
4, 7, 21, 5, 0.8, 1.0583005244258363, 0, 1, 2, 2, :empty-set
4, 7, 21, 5, 0.8, 1.2649110640673518, 0, 1, 2, 2, :empty-set
4, 7, 21, 5, 0.8181818, 1.113404428537808, 0, 1, 2, 2, :empty-set
4, 7, 21, 5, 0.85714287, 1.1664236870396087, 0, 1, 2, 2, :empty-set
4, 7, 21, 5, 0.95454544, 1.3643937290730577, 0, 1, 2, 2, :empty-set
4, 7, 21, 5, 1.0, 1.2649110640673518, 0, 1, 2, 2, :empty-set
4, 7, 21, 5, 1.0, 1.3416407864998738, 0, 1, 3, 3, :other
4, 7, 21, 5, 1.1111112, 1.257078722109418, 10, 23, 5, 5, :other
4, 7, 21, 5, 1.2173913, 1.317326731090706, 2, 7, 4, 4, :other
4, 7, 21, 5, 1.3043479, 1.2999927293674831, 0, 1, 2, 2, :empty-set
4, 7, 22, 2, 0.64, 0.6858571279792899, 0, 1, 2, 2, :empty-set
4, 7, 22, 2, 0.7692308, 0.7994080650317895, 1, 3, 5, 5, :other
4, 7, 22, 2, 0.82608694, 0.8673885801417394, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.61538464, 0.8355984993230935, 2, 20, 6, 6, :other
4, 7, 22, 3, 0.68, 0.926066952223218, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.72, 0.8726969691708572, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.7692308, 1.0117651106127616, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.7777778, 0.7856742013183862, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.7777778, 0.9162456945817024, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.7916667, 0.8154327412825386, 6, 18, 9, 9, :other
4, 7, 22, 3, 0.8888889, 0.8314794192830981, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.9166667, 0.8620067027323833, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.95454544, 0.9759504797083586, 0, 1, 2, 2, :empty-set
4, 7, 22, 3, 0.96, 0.9583318840568752, 9, 48, 7, 7, :other
4, 7, 22, 3, 1.0, 0.9574271077563381, 0, 1, 2, 2, :empty-set
