# requested-depth, actual-depth, actual-leaf-count, max-balance, mean-balance, sigma-balance, minimized-depth, minimized-leaf-count, actual-state-count, minimized-state-count, minimized-rte
5, 12, 24, 9, 1.3142858, 2.39965983983955, 2, 3, 4, 3, :other
5, 12, 25, 6, 1.3170732, 2.0174727536497774, 9, 127, 7, 7, :other
5, 12, 7, 7, 1.1333333, 1.892675942210452, 0, 1, 2, 2, :epsilon
5, 13, 18, 10, 2.2307692, 2.9522832403685366, 0, 1, 2, 2, :empty-set
5, 15, 15, 10, 1.4333333, 2.7650597743187317, 5, 17, 4, 4, :other
5, 2, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 2, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
5, 2, 1, 0, 0.0, 0.0, 2, 2, 2, 2, :other
5, 2, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
5, 2, 1, 0, 0.0, 0.0, 3, 4, 3, 3, :other
5, 2, 1, 0, 0.0, 0.0, 4, 7, 4, 4, :other
5, 2, 1, 0, 0.0, 0.0, 4, 7, 5, 4, :other
5, 2, 1, 0, 0.0, 0.0, 4, 7, 5, 4, :other
5, 2, 2, 0, 0.0, 0.0, 2, 3, 4, 4, :other
5, 2, 2, 0, 0.0, 0.0, 5, 18, 4, 4, :other
5, 3, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 3, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 3, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
5, 3, 1, 0, 0.0, 0.0, 3, 4, 3, 3, :other
5, 3, 1, 0, 0.0, 0.0, 3, 4, 3, 3, :other
5, 3, 1, 0, 0.0, 0.0, 3, 4, 3, 3, :other
5, 3, 1, 0, 0.0, 0.0, 4, 37, 4, 4, :other
5, 3, 1, 0, 0.0, 0.0, 4, 7, 5, 4, :other
5, 3, 1, 0, 0.0, 0.0, 4, 7, 5, 4, :other
5, 3, 1, 0, 0.0, 0.0, 4, 9, 4, 4, :other
5, 3, 1, 0, 0.0, 0.0, 5, 6, 4, 4, :other
5, 3, 1, 0, 0.0, 0.0, 5, 6, 4, 4, :other
5, 3, 1, 0, 0.0, 0.0, 5, 6, 5, 4, :other
5, 3, 2, 0, 0.0, 0.0, 0, 1, 2, 2, :empty-set
5, 3, 2, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 3, 2, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 3, 2, 0, 0.0, 0.0, 1, 2, 3, 3, :other
5, 3, 2, 1, 0.33333334, 0.4714045207910317, 7, 14, 4, 4, :other
5, 3, 3, 0, 0.0, 0.0, 2, 10, 3, 2, :other
5, 3, 3, 1, 0.33333334, 0.4714045207910317, 0, 1, 2, 2, :epsilon
5, 3, 3, 1, 0.33333334, 0.4714045207910317, 5, 17, 5, 5, :other
5, 3, 3, 1, 0.33333334, 0.4714045207910317, 5, 8, 3, 3, :other
5, 4, 1, 0, 0.0, 0.0, 0, 1, 3, 3, :other
5, 4, 1, 0, 0.0, 0.0, 0, 1, 5, 3, :other
5, 4, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 4, 1, 0, 0.0, 0.0, 2, 2, 6, 3, :other
5, 4, 1, 0, 0.0, 0.0, 3, 4, 3, 3, :other
5, 4, 1, 0, 0.0, 0.0, 4, 21, 4, 4, :other
5, 4, 1, 0, 0.0, 0.0, 4, 5, 4, 4, :other
5, 4, 1, 0, 0.0, 0.0, 4, 7, 5, 4, :other
5, 4, 1, 0, 0.0, 0.0, 5, 6, 5, 4, :other
5, 4, 2, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
5, 4, 2, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
5, 4, 2, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
5, 4, 2, 0, 0.0, 0.0, 0, 1, 3, 3, :other
5, 4, 2, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 4, 2, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 4, 2, 0, 0.0, 0.0, 4, 21, 5, 4, :other
5, 4, 2, 0, 0.0, 0.0, 5, 6, 5, 4, :other
5, 4, 2, 1, 0.16666667, 0.37267799624996495, 4, 6, 4, 4, :other
5, 4, 2, 1, 0.16666667, 0.37267799624996495, 4, 7, 8, 4, :other
5, 4, 2, 1, 0.2, 0.4, 4, 17, 5, 4, :other
5, 4, 2, 1, 0.2, 0.4, 5, 12, 5, 4, :other
5, 4, 2, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
5, 4, 2, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
5, 4, 2, 1, 0.25, 0.4330127018922193, 1, 1, 2, 2, :other
5, 4, 2, 1, 0.25, 0.4330127018922193, 1, 1, 2, 2, :other
5, 4, 2, 1, 0.25, 0.4330127018922193, 1, 1, 2, 2, :other
5, 4, 2, 1, 0.25, 0.4330127018922193, 1, 1, 3, 2, (:* :sigma)
5, 4, 2, 1, 0.25, 0.4330127018922193, 2, 2, 3, 3, :other
5, 4, 2, 1, 0.25, 0.4330127018922193, 3, 10, 3, 3, :other
5, 4, 2, 1, 0.25, 0.4330127018922193, 5, 6, 5, 4, :other
5, 4, 2, 2, 0.4, 0.8, 4, 6, 9, 5, :other
5, 4, 2, 2, 0.5, 0.8660254037844386, 0, 1, 2, 2, :epsilon
5, 4, 3, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 4, 3, 1, 0.16666667, 0.37267799624996495, 1, 1, 4, 2, :other
5, 4, 3, 1, 0.2, 0.4, 3, 4, 4, 4, :other
5, 4, 3, 1, 0.2, 0.4, 4, 7, 5, 4, :other
5, 4, 3, 1, 0.25, 0.4330127018922193, 1, 1, 3, 2, (:* :sigma)
5, 4, 3, 1, 0.33333334, 0.4714045207910317, 4, 6, 4, 4, :other
5, 4, 3, 1, 0.4, 0.4898979485566356, 3, 7, 5, 5, :other
5, 4, 3, 2, 0.75, 0.82915619758885, 5, 6, 4, 4, :other
5, 4, 4, 1, 0.125, 0.33071891388307384, 0, 1, 1, 2, :empty-set
5, 4, 4, 1, 0.2857143, 0.4517539514526256, 3, 10, 3, 3, :other
5, 4, 4, 1, 0.4, 0.4898979485566356, 9, 112, 10, 9, :other
5, 4, 4, 2, 0.4, 0.8, 1, 2, 3, 3, :other
5, 4, 4, 2, 0.4, 0.8, 2, 2, 4, 4, :other
5, 4, 4, 2, 0.4, 0.8, 3, 3, 3, 3, :other
5, 4, 4, 2, 0.75, 0.82915619758885, 4, 5, 5, 5, :other
5, 4, 6, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
5, 4, 6, 1, 0.11111111, 0.31426968052735443, 4, 6, 3, 3, :other
5, 4, 6, 1, 0.16666667, 0.37267799624996495, 0, 1, 2, 2, :epsilon
5, 4, 6, 2, 0.42857143, 0.7284313590846836, 5, 6, 4, 4, :other
5, 4, 8, 1, 0.1, 0.3, 2, 3, 4, 4, :other
5, 5, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 5, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
5, 5, 1, 0, 0.0, 0.0, 3, 4, 3, 3, :other
5, 5, 2, 0, 0.0, 0.0, 0, 1, 3, 3, :other
5, 5, 2, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 5, 2, 0, 0.0, 0.0, 1, 2, 3, 3, :other
5, 5, 2, 0, 0.0, 0.0, 4, 5, 3, 3, :other
5, 5, 2, 0, 0.0, 0.0, 7, 9, 5, 5, :other
5, 5, 2, 1, 0.125, 0.33071891388307384, 4, 7, 6, 4, :other
5, 5, 2, 1, 0.16666667, 0.37267799624996495, 0, 1, 2, 2, :epsilon
5, 5, 2, 2, 0.4, 0.8, 4, 7, 4, 4, :other
5, 5, 2, 3, 0.5, 1.118033988749895, 1, 2, 3, 3, :other
5, 5, 2, 3, 0.6, 1.2, 0, 1, 2, 2, :epsilon
5, 5, 2, 3, 0.6, 1.2, 3, 2, 2, 2, :other
5, 5, 2, 4, 0.8, 1.6, 4, 6, 5, 5, :other
5, 5, 3, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 5, 3, 1, 0.11111111, 0.31426968052735443, 1, 2, 3, 3, :other
5, 5, 3, 1, 0.16666667, 0.37267799624996495, 4, 5, 5, 3, :other
5, 5, 3, 1, 0.2, 0.4, 0, 1, 2, 2, :epsilon
5, 5, 3, 1, 0.2, 0.4, 1, 1, 2, 2, (:* :sigma)
5, 5, 3, 1, 0.2, 0.4, 6, 36, 4, 4, :other
5, 5, 3, 1, 0.2857143, 0.4517539514526256, 6, 8, 4, 4, :other
5, 5, 3, 2, 0.2857143, 0.6998542122237652, 1, 1, 2, 2, (:* :sigma)
5, 5, 3, 2, 0.2857143, 0.6998542122237652, 1, 1, 9, 2, :other
5, 5, 3, 2, 0.33333334, 0.6666666666666666, 5, 14, 7, 4, :other
5, 5, 3, 2, 0.33333334, 0.7453559924999299, 5, 6, 5, 4, :other
5, 5, 3, 2, 0.4, 0.8, 0, 1, 2, 2, :epsilon
5, 5, 3, 2, 0.4, 0.8, 2, 4, 4, 4, :other
5, 5, 3, 2, 0.4, 0.8, 4, 15, 7, 5, :other
5, 5, 3, 2, 0.4, 0.8, 4, 5, 3, 3, :other
5, 5, 3, 2, 0.6666667, 0.9428090415820634, 7, 37, 6, 6, :other
5, 5, 3, 3, 0.6, 1.2, 0, 1, 2, 2, :epsilon
5, 5, 3, 3, 1.0, 1.2649110640673518, 1, 1, 2, 2, (:* :sigma)
5, 5, 4, 0, 0.0, 0.0, 4, 5, 3, 3, :other
5, 5, 4, 1, 0.14285715, 0.34992710611188255, 6, 13, 6, 6, :other
5, 5, 4, 1, 0.2857143, 0.4517539514526256, 0, 1, 4, 2, :empty-set
5, 5, 4, 1, 0.33333334, 0.4714045207910317, 1, 1, 2, 2, (:* :sigma)
5, 5, 4, 1, 0.33333334, 0.4714045207910317, 1, 1, 2, 2, (:* :sigma)
5, 5, 4, 1, 0.33333334, 0.4714045207910317, 3, 3, 4, 4, :other
5, 5, 4, 2, 0.2857143, 0.6998542122237652, 7, 59, 4, 4, :other
5, 5, 4, 2, 0.33333334, 0.7453559924999299, 1, 1, 2, 2, (:* :sigma)
5, 5, 4, 2, 0.33333334, 0.7453559924999299, 3, 4, 3, 3, :other
5, 5, 4, 2, 0.375, 0.6959705453537527, 2, 3, 4, 4, :other
5, 5, 4, 2, 0.5, 0.7071067811865476, 2, 3, 4, 4, :other
5, 5, 4, 2, 0.5, 0.7637626158259733, 1, 2, 3, 3, :other
5, 5, 4, 2, 0.5, 0.7637626158259733, 5, 9, 4, 4, :other
5, 5, 4, 2, 0.71428573, 0.880630571852711, 0, 1, 2, 2, :epsilon
5, 5, 4, 3, 0.5, 1.118033988749895, 0, 1, 2, 2, :empty-set
5, 5, 4, 3, 0.5, 1.118033988749895, 1, 1, 2, 2, :other
5, 5, 4, 3, 0.5714286, 1.049781318335648, 1, 2, 3, 3, :other
5, 5, 4, 3, 0.8333333, 1.0671873729054748, 8, 29, 4, 4, :other
5, 5, 4, 3, 1.2, 1.1661903789690602, 8, 15, 4, 4, :other
5, 5, 5, 0, 0.0, 0.0, 7, 15, 6, 6, :other
5, 5, 5, 1, 0.09090909, 0.28747978728803447, 4, 7, 4, 4, :other
5, 5, 5, 1, 0.33333334, 0.4714045207910317, 1, 1, 2, 2, (:* :sigma)
5, 5, 5, 1, 0.375, 0.4841229182759271, 1, 1, 3, 2, :other
5, 5, 5, 2, 0.375, 0.6959705453537527, 3, 6, 7, 5, :other
5, 5, 5, 2, 0.5, 0.7071067811865476, 0, 1, 2, 2, :epsilon
5, 5, 5, 2, 0.8333333, 0.8975274678557507, 4, 8, 4, 4, :other
5, 5, 5, 2, 0.8333333, 0.8975274678557507, 7, 68, 7, 7, :other
5, 5, 6, 1, 0.1, 0.3, 0, 1, 1, 2, :empty-set
5, 5, 6, 1, 0.16666667, 0.37267799624996495, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
5, 5, 6, 1, 0.25, 0.4330127018922193, 4, 9, 5, 4, :other
5, 5, 6, 1, 0.33333334, 0.4714045207910317, 5, 8, 5, 5, :other
5, 5, 6, 1, 0.44444445, 0.4969039949999533, 5, 10, 5, 4, :other
5, 5, 6, 2, 0.27272728, 0.6165754530113879, 0, 1, 1, 2, :empty-set
5, 5, 6, 2, 0.33333334, 0.6666666666666666, 1, 1, 2, 2, :other
5, 5, 6, 2, 0.5, 0.7071067811865476, 1, 1, 2, 2, (:* :sigma)
5, 5, 6, 2, 0.6, 0.8, 0, 1, 2, 2, :empty-set
5, 5, 7, 3, 0.33333334, 0.9428090415820634, 8, 18, 6, 6, :other
5, 5, 8, 2, 0.5, 0.6454972243679028, 15, 1106, 9, 13, :other
5, 5, 8, 3, 0.41666666, 0.8620067027323833, 5, 31, 7, 7, :other
5, 6, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
5, 6, 1, 0, 0.0, 0.0, 2, 2, 3, 3, :other
5, 6, 10, 2, 0.3529412, 0.5882352941176471, 0, 1, 2, 2, :empty-set
5, 6, 10, 2, 0.44444445, 0.5983516452371671, 1, 1, 8, 2, (:* :sigma)
5, 6, 10, 2, 0.47058824, 0.6960093862470137, 10, 166, 12, 12, :other
5, 6, 10, 2, 0.53333336, 0.7180219742846006, 5, 9, 7, 7, :other
5, 6, 10, 2, 0.64285713, 0.8112726208286104, 0, 1, 3, 2, :empty-set
5, 6, 11, 2, 0.375, 0.6959705453537527, 5, 16, 6, 6, :other
5, 6, 11, 3, 0.8125, 1.1301963325015703, 6, 22, 4, 4, :other
5, 6, 11, 4, 0.7058824, 1.0718157151934469, 0, 1, 1, 2, :empty-set
5, 6, 14, 2, 0.24, 0.5851495535331117, 0, 1, 1, 2, :empty-set
5, 6, 2, 0, 0.0, 0.0, 4, 9, 5, 4, :other
5, 6, 2, 0, 0.0, 0.0, 5, 10, 4, 4, :other
5, 6, 2, 1, 0.16666667, 0.37267799624996495, 3, 4, 5, 4, :other
5, 6, 2, 2, 0.25, 0.6614378277661477, 5, 6, 5, 4, :other
5, 6, 2, 2, 0.2857143, 0.6998542122237652, 4, 10, 4, 4, :other
5, 6, 2, 3, 0.42857143, 1.049781318335648, 4, 5, 4, 4, :other
5, 6, 2, 3, 0.5, 1.118033988749895, 0, 1, 2, 2, :epsilon
5, 6, 2, 3, 0.5, 1.118033988749895, 2, 2, 4, 4, :other
5, 6, 3, 1, 0.125, 0.33071891388307384, 0, 1, 10, 2, :empty-set
5, 6, 3, 1, 0.16666667, 0.37267799624996495, 7, 9, 5, 5, :other
5, 6, 3, 1, 0.25, 0.4330127018922193, 7, 8, 6, 6, :other
5, 6, 3, 2, 0.2857143, 0.6998542122237652, 1, 1, 2, 2, (:* :sigma)
5, 6, 3, 2, 0.2857143, 0.6998542122237652, 7, 28, 6, 5, :other
5, 6, 3, 2, 0.33333334, 0.7453559924999299, 0, 1, 2, 2, :epsilon
5, 6, 3, 2, 0.33333334, 0.7453559924999299, 0, 1, 2, 2, :epsilon
5, 6, 3, 2, 0.375, 0.6959705453537527, 2, 2, 3, 3, :other
5, 6, 3, 2, 0.42857143, 0.7284313590846836, 1, 1, 2, 2, (:* :sigma)
5, 6, 3, 2, 0.42857143, 0.7284313590846836, 1, 2, 3, 3, :other
5, 6, 3, 2, 0.5, 0.7637626158259733, 0, 1, 1, 2, :empty-set
5, 6, 3, 2, 0.5, 0.7637626158259733, 5, 7, 3, 3, :other
5, 6, 3, 3, 0.5, 1.02469507659596, 1, 1, 2, 2, :other
5, 6, 3, 3, 0.5, 1.118033988749895, 3, 27, 3, 3, :other
5, 6, 3, 3, 0.6666667, 1.1055415967851332, 6, 12, 5, 5, :other
5, 6, 3, 4, 0.71428573, 1.3850513878332371, 8, 15, 4, 4, :other
5, 6, 4, 1, 0.11111111, 0.31426968052735443, 6, 8, 6, 4, :other
5, 6, 4, 1, 0.125, 0.33071891388307384, 2, 2, 2, 2, :other
5, 6, 4, 1, 0.22222222, 0.41573970964154905, 2, 2, 4, 4, :other
5, 6, 4, 2, 0.3, 0.6403124237432849, 1, 1, 2, 2, (:* :sigma)
5, 6, 4, 2, 0.4, 0.6633249580710799, 4, 15, 4, 4, :other
5, 6, 4, 2, 0.44444445, 0.6849348892187751, 4, 7, 5, 4, :other
5, 6, 4, 3, 0.4, 0.916515138991168, 0, 1, 2, 2, :empty-set
5, 6, 4, 3, 0.42857143, 1.049781318335648, 7, 9, 3, 3, :other
5, 6, 4, 3, 0.44444445, 0.9558139185602919, 0, 1, 2, 2, :epsilon
5, 6, 4, 3, 0.44444445, 0.9558139185602919, 6, 11, 4, 4, :other
5, 6, 4, 3, 0.5714286, 1.049781318335648, 1, 1, 2, 2, :other
5, 6, 4, 3, 0.6, 1.2, 1, 1, 2, 2, (:* :sigma)
5, 6, 4, 3, 0.625, 0.9921567416492215, 0, 1, 2, 2, :epsilon
5, 6, 4, 4, 1.0, 1.4142135623730951, 4, 7, 5, 4, :other
5, 6, 5, 1, 0.09090909, 0.28747978728803447, 1, 1, 13, 2, (:* :sigma)
5, 6, 5, 1, 0.125, 0.33071891388307384, 6, 8, 5, 5, :other
5, 6, 5, 1, 0.3, 0.458257569495584, 6, 8, 4, 4, :other
5, 6, 5, 2, 0.3, 0.6403124237432849, 0, 1, 2, 2, :empty-set
5, 6, 5, 2, 0.44444445, 0.6849348892187751, 0, 1, 2, 2, :epsilon
5, 6, 5, 3, 0.7777778, 1.227262335243029, 1, 2, 3, 3, :other
5, 6, 5, 3, 1.1428572, 1.355261854357877, 4, 6, 3, 3, :other
5, 6, 5, 4, 0.8, 1.2489995996796797, 5, 6, 4, 4, :other
5, 6, 5, 5, 0.8, 1.5362291495737217, 1, 1, 7, 2, (:* :sigma)
5, 6, 6, 1, 0.21428572, 0.41032590332414487, 5, 15, 9, 5, :other
5, 6, 6, 1, 0.21428572, 0.41032590332414487, 5, 8, 4, 4, :other
5, 6, 6, 2, 0.27272728, 0.6165754530113879, 0, 1, 2, 2, :epsilon
5, 6, 6, 2, 0.33333334, 0.6666666666666666, 8, 49, 15, 5, :other
5, 6, 6, 2, 0.45454547, 0.655554777357089, 5, 9, 5, 5, :other
5, 6, 6, 2, 0.5, 0.7071067811865476, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
5, 6, 6, 2, 0.5, 0.7071067811865476, 7, 16, 5, 5, :other
5, 6, 6, 2, 0.5555556, 0.6849348892187751, 0, 1, 2, 2, :epsilon
5, 6, 6, 3, 0.26666668, 0.7717224601860151, 6, 8, 5, 4, :other
5, 6, 6, 3, 0.5, 0.9219544457292888, 1, 1, 2, 2, (:* :sigma)
5, 6, 6, 3, 0.6363636, 1.0679400113155209, 4, 7, 4, 4, :other
5, 6, 6, 3, 0.7, 1.004987562112089, 1, 1, 2, 2, (:* :sigma)
5, 6, 6, 4, 0.41666666, 1.1149240133549712, 1, 1, 21, 2, (:* :sigma)
5, 6, 6, 4, 1.2222222, 1.5475986974649023, 2, 3, 4, 4, :other
5, 6, 7, 1, 0.44444445, 0.4969039949999533, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
5, 6, 7, 2, 0.36363637, 0.6428243465332251, 5, 6, 4, 4, :other
5, 6, 7, 2, 0.46666667, 0.7180219742846006, 1, 1, 3, 2, :other
5, 6, 7, 3, 0.54545456, 0.9875254992000196, 1, 1, 3, 2, (:* :sigma)
5, 6, 7, 4, 0.8888889, 1.286204100310025, 1, 1, 2, 2, (:* :sigma)
5, 6, 8, 2, 0.26666668, 0.5734883511361751, 22, 12942, 14, 35, :other
5, 6, 8, 2, 0.30769232, 0.6056929133855239, 3, 22, 6, 6, :other
5, 6, 8, 2, 0.30769232, 0.6056929133855239, 4, 9, 4, 4, :other
5, 6, 8, 2, 0.375, 0.6959705453537527, 4, 9, 4, 4, :other
5, 6, 8, 2, 0.41666666, 0.6400954789890507, 8, 41, 6, 6, :other
5, 6, 8, 2, 0.6, 0.8, 0, 1, 2, 2, :epsilon
5, 6, 8, 3, 0.3846154, 0.9230769230769231, 0, 1, 1, 2, :empty-set
5, 6, 8, 3, 0.46153846, 0.8426500884694863, 7, 42, 8, 6, :other
5, 6, 8, 3, 0.6666667, 0.9428090415820634, 9, 90, 7, 7, :other
5, 6, 8, 3, 0.6666667, 1.027402333828163, 9, 81, 13, 8, :other
5, 6, 8, 4, 0.72727275, 1.1354541815269812, 3, 4, 4, 4, :other
5, 6, 9, 2, 0.35714287, 0.6102859818083951, 5, 11, 4, 4, :other
5, 6, 9, 2, 0.4375, 0.6091746465505602, 0, 1, 1, 2, :empty-set
5, 6, 9, 3, 0.5882353, 1.0323487514578966, 11, 266, 7, 9, :other
5, 6, 9, 3, 1.0, 1.1281521496355325, 5, 6, 4, 4, :other
5, 7, 10, 2, 0.47058824, 0.6960093862470137, 6, 17, 6, 6, :other
5, 7, 10, 3, 0.4090909, 0.8344345341220827, 0, 1, 1, 2, :empty-set
5, 7, 10, 3, 0.9444444, 1.0786937688304221, 5, 6, 4, 4, :other
5, 7, 10, 4, 0.6875, 1.1021995055342748, 0, 1, 1, 2, :empty-set
5, 7, 10, 4, 0.6875, 1.2103072956898178, 3, 4, 3, 3, :other
5, 7, 11, 2, 0.5714286, 0.8491692619108099, 0, 1, 2, 2, :empty-set
5, 7, 11, 3, 0.5555556, 0.8314794192830981, 1, 1, 5, 2, (:* :sigma)
5, 7, 11, 3, 0.5625, 0.9333240326917549, 7, 72, 9, 6, :other
5, 7, 11, 3, 0.625, 0.8569568250501305, 7, 15, 9, 5, :other
5, 7, 12, 3, 0.64, 0.8890444308357147, 2, 4, 5, 5, :other
5, 7, 12, 3, 0.8333333, 1.0671873729054748, 9, 112, 7, 6, :other
5, 7, 12, 3, 1.0, 1.1547005383792515, 2, 3, 7, 3, :other
5, 7, 12, 3, 1.0714285, 1.2226601977588347, 1, 2, 4, 4, :other
5, 7, 12, 4, 0.6363636, 1.0244934245076949, 7, 41, 5, 5, :other
5, 7, 13, 3, 0.5, 0.7637626158259733, 2, 2, 4, 3, (:cat :sigma (:* :sigma))
5, 7, 13, 3, 0.6315789, 0.871207650381413, 0, 1, 2, 2, :empty-set
5, 7, 13, 4, 0.45454547, 0.9875254992000196, 0, 1, 4, 2, :empty-set
5, 7, 14, 3, 0.5217391, 0.8782178207271373, 7, 15, 5, 5, :other
5, 7, 14, 3, 0.5833333, 0.9537935951882998, 9, 68, 13, 7, :other
5, 7, 14, 3, 0.68421054, 0.9206766149755737, 0, 1, 1, 2, :empty-set
5, 7, 14, 4, 0.88235295, 1.2779741754353195, 0, 1, 1, 2, :empty-set
5, 7, 16, 4, 0.52, 0.9431860898041277, 6, 10, 4, 4, :other
5, 7, 16, 4, 0.7083333, 1.0598414451647422, 0, 1, 2, 2, :empty-set
5, 7, 16, 4, 0.75, 1.1346805717910218, 0, 1, 2, 2, :empty-set
5, 7, 16, 4, 0.85, 1.1521718621802912, 0, 1, 1, 2, :empty-set
5, 7, 17, 4, 0.73913044, 1.1875217638041449, 1, 2, 3, 3, :other
5, 7, 18, 2, 0.45833334, 0.6441510347391795, 17, 1794, 13, 17, :other
5, 7, 2, 0, 0.0, 0.0, 4, 7, 5, 4, :other
5, 7, 2, 1, 0.125, 0.33071891388307384, 4, 25, 5, 4, :other
5, 7, 2, 1, 0.14285715, 0.34992710611188255, 1, 1, 2, 2, :other
5, 7, 3, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
5, 7, 3, 1, 0.25, 0.4330127018922193, 0, 1, 6, 3, :other
5, 7, 3, 2, 0.25, 0.5951190357119042, 1, 1, 4, 2, (:* :sigma)
5, 7, 3, 2, 0.42857143, 0.7284313590846836, 0, 1, 4, 2, :empty-set
5, 7, 3, 3, 0.71428573, 1.1605769149479943, 5, 15, 8, 5, :other
5, 7, 3, 5, 0.75, 1.6393596310755, 3, 9, 4, 4, :other
5, 7, 4, 2, 0.41666666, 0.759202798262025, 0, 1, 19, 2, :empty-set
5, 7, 4, 3, 0.54545456, 0.9875254992000196, 0, 1, 6, 3, :other
5, 7, 4, 3, 0.54545456, 0.9875254992000196, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
5, 7, 4, 3, 0.5555556, 0.9558139185602919, 10, 28, 6, 6, :other
5, 7, 4, 4, 0.45454547, 1.1570838237598051, 4, 7, 7, 4, :other
5, 7, 4, 4, 0.8, 1.6, 2, 3, 5, 5, :other
5, 7, 4, 4, 1.2857143, 1.5779087167410373, 6, 14, 4, 4, :other
5, 7, 5, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
5, 7, 5, 2, 0.23076923, 0.5756395979652217, 1, 1, 2, 2, (:* :sigma)
5, 7, 5, 2, 0.33333334, 0.6236095644623235, 7, 21, 5, 5, :other
5, 7, 5, 2, 0.4, 0.6633249580710799, 0, 1, 2, 2, :epsilon
5, 7, 5, 2, 0.5, 0.6708203932499369, 8, 15, 3, 3, :other
5, 7, 5, 2, 0.6666667, 0.816496580927726, 8, 29, 26, 6, :other
5, 7, 5, 3, 0.5, 1.0, 1, 1, 2, 2, (:* :sigma)
5, 7, 5, 3, 0.6, 1.019803902718557, 4, 11, 7, 5, :other
5, 7, 5, 3, 0.75, 1.0897247358851685, 0, 1, 3, 3, :other
5, 7, 5, 4, 0.6363636, 1.3666633071248098, 1, 1, 3, 2, (:* :sigma)
5, 7, 5, 4, 0.72727275, 1.212878551284212, 1, 1, 3, 2, (:* :sigma)
5, 7, 5, 4, 0.8888889, 1.4487116456005884, 1, 1, 2, 2, (:* :sigma)
5, 7, 5, 4, 0.9, 1.374772708486752, 1, 1, 5, 2, (:* :sigma)
5, 7, 5, 4, 1.0, 1.4142135623730951, 0, 1, 2, 2, :epsilon
5, 7, 5, 4, 1.4285715, 1.4982983545287878, 8, 57, 7, 7, :other
5, 7, 5, 5, 1.2222222, 1.8121673811444545, 2, 2, 2, 2, :other
5, 7, 5, 5, 1.2857143, 1.8294640678379568, 1, 1, 3, 2, (:* :sigma)
5, 7, 5, 5, 1.3, 1.7916472867168918, 5, 8, 4, 4, :other
5, 7, 5, 6, 1.75, 2.384848003542364, 4, 7, 5, 5, :other
5, 7, 6, 3, 0.41666666, 0.9537935951882998, 8, 18, 7, 5, :other
5, 7, 6, 3, 0.54545456, 0.9875254992000196, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
5, 7, 6, 3, 0.9, 1.1357816691600546, 7, 20, 11, 5, :other
5, 7, 6, 3, 0.90909094, 1.2398346997259868, 1, 1, 3, 2, (:* :sigma)
5, 7, 6, 4, 0.7692308, 1.186711432349347, 3, 4, 4, 3, :other
5, 7, 6, 4, 1.4285715, 1.4982983545287878, 6, 16, 24, 5, :other
5, 7, 6, 5, 0.6923077, 1.3803352649943355, 0, 1, 2, 2, :epsilon
5, 7, 6, 5, 0.75, 1.479019945774904, 0, 1, 2, 2, :epsilon
5, 7, 6, 5, 0.8, 1.5362291495737217, 5, 15, 3, 3, :other
5, 7, 6, 5, 1.1111112, 1.852592444503674, 6, 9, 6, 5, :other
5, 7, 7, 2, 0.5, 0.7637626158259733, 3, 5, 4, 4, :other
5, 7, 7, 2, 0.54545456, 0.7820295697311479, 0, 1, 1, 2, :empty-set
5, 7, 7, 3, 0.53846157, 1.08240363688233, 2, 2, 3, 3, :other
5, 7, 7, 4, 0.46666667, 1.0873004286866725, 0, 1, 3, 3, :other
5, 7, 7, 4, 0.90909094, 1.504813214295168, 0, 1, 2, 2, :epsilon
5, 7, 7, 4, 1.1818181, 1.4658650451451907, 4, 7, 4, 4, :other
5, 7, 7, 5, 0.9285714, 1.4863322890489152, 3, 3, 4, 4, :other
