# requested-depth, actual-depth, actual-leaf-count, max-balance, mean-balance, sigma-balance, minimized-depth, minimized-leaf-count, actual-state-count, minimized-state-count, minimized-rte
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 1, 2, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 1, 2, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 1, 4, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 1, 6, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 1, 8, 3, 3, :other
4, 1, 1, 0, 0.0, 0.0, 0, 1, 1, 2, :empty-set
4, 1, 1, 0, 0.0, 0.0, 0, 1, 1, 2, :empty-set
4, 1, 1, 0, 0.0, 0.0, 0, 1, 1, 2, :empty-set
4, 1, 1, 0, 0.0, 0.0, 0, 1, 1, 2, :empty-set
4, 1, 1, 0, 0.0, 0.0, 0, 1, 1, 2, :empty-set
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 1, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
4, 1, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
4, 1, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
4, 1, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
4, 1, 1, 0, 0.0, 0.0, 2, 2, 3, 3, :other
4, 1, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 1, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 1, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 1, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 1, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 1, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 1, 1, 0, 0.0, 0.0, 2, 8, 2, 2, :other
4, 1, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 5, 6, 4, 4, :other
4, 1, 1, 0, 0.0, 0.0, 5, 8, 4, 4, :other
4, 10, 6, 8, 1.6923077, 2.945259956781023, 0, 1, 2, 2, :empty-set
4, 10, 8, 8, 0.9714286, 2.090600929134482, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 2, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :empty-set
4, 2, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :empty-set
4, 2, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 2, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 2, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 2, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 2, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 2, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 2, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 2, 1, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 2, 1, 0, 0.0, 0.0, 3, 4, 4, 4, :other
4, 2, 1, 0, 0.0, 0.0, 3, 4, 5, 4, :other
4, 2, 1, 0, 0.0, 0.0, 4, 7, 4, 4, :other
4, 2, 1, 0, 0.0, 0.0, 4, 7, 4, 4, :other
4, 2, 3, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 2, 3, 0, 0.0, 0.0, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 2, 3, 0, 0.0, 0.0, 3, 12, 3, 3, :other
4, 2, 3, 0, 0.0, 0.0, 5, 8, 5, 5, :other
4, 2, 4, 1, 0.5, 0.5, 0, 1, 1, 2, :empty-set
4, 2, 4, 1, 0.5, 0.5, 0, 1, 1, 2, :empty-set
4, 3, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 3, 1, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 3, 1, 0, 0.0, 0.0, 1, 1, 2, 2, (:* :sigma)
4, 3, 2, 0, 0.0, 0.0, 3, 2, 2, 2, :other
4, 3, 3, 1, 0.33333334, 0.4714045207910317, 0, 1, 2, 2, :empty-set
4, 3, 3, 1, 0.33333334, 0.4714045207910317, 1, 1, 2, 2, :other
4, 3, 4, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
4, 3, 6, 2, 0.75, 0.82915619758885, 1, 2, 3, 3, :other
4, 3, 7, 2, 0.2857143, 0.6998542122237652, 1, 1, 2, 2, (:* :sigma)
4, 4, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 4, 10, 3, 0.5, 0.9219544457292888, 0, 1, 1, 2, :empty-set
4, 4, 12, 3, 0.7692308, 0.890448992522325, 0, 1, 2, 2, :empty-set
4, 4, 2, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 4, 2, 0, 0.0, 0.0, 7, 13, 6, 6, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 1, 1, 2, 2, (:* :sigma)
4, 4, 2, 1, 0.25, 0.4330127018922193, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
